Week,HTML,Page Views,Visits,Unique Visitors
2021-01-24,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/existing-clients.html,4244,3733,3139
2021-01-24,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/special-offers,5030,3701,3324
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1918,1517,874
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/1500-et-,601,566,543
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,560,460,397
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,312,219,194
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,209,141,132
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,130,130,100
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,160,127,122
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/acti,126,120,112
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,154,105,97
2021-01-24,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,129,100,94
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,57889,49395,26211
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,18703,15115,12717
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,10184,6583,5829
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,5523,4872,4412
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,6203,4766,4355
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,5500,4589,3178
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/get-up-to-1500-cash-6-,4624,4214,3855
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,2824,3198,2315
2021-01-31,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,3448,3059,2581
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1650,1390,792
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/1500-et-,473,451,432
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,513,435,374
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,270,182,167
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,238,162,140
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,190,145,132
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,119,113,90
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,139,103,87
2021-01-31,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/acti,110,98,93
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,59739,49766,25866
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,16678,13251,11093
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,10107,6505,5668
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,6250,4844,4381
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,5626,4666,3170
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,4833,4285,3874
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/get-up-to-1500-cash-6-,4225,3779,3421
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,2979,3317,2408
2021-02-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,3596,3224,2657
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1650,1332,752
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/1500-et-,395,376,361
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,441,363,319
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,269,194,179
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,323,193,167
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,260,185,165
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,174,152,108
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,136,131,118
2021-02-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,113,80,74
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,44895,38508,20715
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,11930,9551,8085
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,7721,4896,4216
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,4707,3543,3201
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,3944,3360,2366
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,3680,3298,3025
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/get-up-to-1500-cash-6-,3245,2873,2622
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/market-holiday-schedule.htm,2893,2752,2460
2021-02-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,2302,2652,1946
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1478,1218,699
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,778,734,656
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/1500-et-,397,375,358
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,358,299,270
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,265,178,158
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,227,143,124
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,135,133,103
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,185,132,120
2021-02-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,106,80,70
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,49403,42044,21635
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,12512,9892,8228
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,7539,4783,4042
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,5136,3939,3541
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,4292,3593,2330
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,3423,3044,2766
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/campaigns/get-up-to-1500-cash-6-,3258,2864,2580
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,2478,2839,2123
2021-02-21,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,3089,2818,2301
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1521,1228,683
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/french-campaigns/1500-et-,318,312,297
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,358,296,254
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,225,155,142
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,196,154,145
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,140,135,104
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,180,116,96
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,108,72,62
2021-02-21,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/of,106,70,60
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,45821,39214,19835
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,8980,6963,5729
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,4065,3431,2098
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,5348,3384,2894
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,3678,2878,2615
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,2445,2815,2049
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2817,2481,2300
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,2578,2306,1967
2021-02-28,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/existing-clients.html,2273,2017,1684
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1292,1087,590
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,257,197,171
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,156,147,109
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,156,116,105
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,146,114,108
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,164,94,75
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,95,60,57
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/acti,61,55,52
2021-02-28,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/articles/compre,59,53,46
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,42285,36540,17424
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,7489,5914,4829
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,4368,3606,2151
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,4431,2784,2344
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,2464,2746,1961
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2621,2344,2115
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,2665,2015,1790
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,2131,1951,1655
2021-03-07,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/existing-clients.html,2055,1864,1552
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1311,1120,589
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,191,148,134
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,104,103,75
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,151,98,89
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/formation/articles/compre,102,96,89
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,105,70,60
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,90,70,67
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/comptes-,69,48,46
2021-03-07,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/contactez-nous.html,46,37,31
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading.html,36935,32206,15861
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/open-an-account.html,6327,5072,4145
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/powerful-platforms/scotia-itrade,3606,3001,1830
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/forms-library.html,2853,2636,1843
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/what-s-new/int,2494,2408,2344
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/why-scotia-itrade/how-to-make-it,3840,2279,1887
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/trading-fees/commissions-and-fee,2212,1947,1762
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/faqs/contact-us.html,1984,1806,1486
2021-03-14,https://www.scotiaitrade.com/en/direct-investing-and-online-trading/investment-types/registered-acco,2188,1611,1424
2021-03-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne.html,1174,990,551
2021-03-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte.html,249,191,170
2021-03-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/tarification-concurrentie,175,121,110
2021-03-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/options-de-placement/comp,98,75,68
2021-03-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/pourquoi-scotia-itrade/co,126,71,65
2021-03-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/ouvrir-un-compte/liste-de,67,69,62
2021-03-14,https://www.scotiaitrade.com/fr/investissement-direct-and-trading-en-ligne/faq/jours-de-fermeture-de,52,51,48
